DateTime,Temp,Phase
7/10/19 11:00,21.127,Settlement
7/10/19 11:15,28.196,Settlement
7/10/19 11:30,28.543,Settlement
7/10/19 11:45,28.593,Settlement
7/10/19 12:00,28.617,Settlement
7/10/19 12:15,28.667,Settlement
7/10/19 12:30,28.692,Settlement
7/10/19 12:45,28.717,Settlement
7/10/19 13:00,28.742,Settlement
7/10/19 13:15,28.766,Settlement
7/10/19 13:30,28.791,Settlement
7/10/19 13:45,28.816,Settlement
7/10/19 14:00,28.841,Settlement
7/10/19 14:15,28.866,Settlement
7/10/19 14:30,28.916,Settlement
7/10/19 14:45,28.941,Settlement
7/10/19 15:00,28.965,Settlement
7/10/19 15:15,28.99,Settlement
7/10/19 15:30,29.015,Settlement
7/10/19 15:45,29.04,Settlement
7/10/19 16:00,29.065,Settlement
7/10/19 16:15,29.115,Settlement
7/10/19 16:30,29.14,Settlement
7/10/19 16:45,29.165,Settlement
7/10/19 17:00,29.165,Settlement
7/10/19 17:15,29.14,Settlement
7/10/19 17:30,29.115,Settlement
7/10/19 17:45,29.09,Settlement
7/10/19 18:00,29.09,Settlement
7/10/19 18:15,29.065,Settlement
7/10/19 18:30,29.04,Settlement
7/10/19 18:45,29.015,Settlement
7/10/19 19:00,28.99,Settlement
7/10/19 19:15,28.965,Settlement
7/10/19 19:30,28.941,Settlement
7/10/19 19:45,28.916,Settlement
7/10/19 20:00,28.891,Settlement
7/10/19 20:15,28.841,Settlement
7/10/19 20:30,28.841,Settlement
7/10/19 20:45,28.816,Settlement
7/10/19 21:00,28.791,Settlement
7/10/19 21:15,28.791,Settlement
7/10/19 21:30,28.766,Settlement
7/10/19 21:45,28.742,Settlement
7/10/19 22:00,28.742,Settlement
7/10/19 22:15,28.717,Settlement
7/10/19 22:30,28.692,Settlement
7/10/19 22:45,28.667,Settlement
7/10/19 23:00,28.642,Settlement
7/10/19 23:15,28.642,Settlement
7/10/19 23:30,28.617,Settlement
7/10/19 23:45,28.617,Settlement
7/11/19 00:00,28.593,Settlement
7/11/19 00:15,28.593,Settlement
7/11/19 00:30,28.593,Settlement
7/11/19 00:45,28.593,Settlement
7/11/19 01:00,28.593,Settlement
7/11/19 01:15,28.593,Settlement
7/11/19 01:30,28.568,Settlement
7/11/19 01:45,28.543,Settlement
7/11/19 02:00,28.518,Settlement
7/11/19 02:15,28.518,Settlement
7/11/19 02:30,28.493,Settlement
7/11/19 02:45,28.468,Settlement
7/11/19 03:00,28.468,Settlement
7/11/19 03:15,28.468,Settlement
7/11/19 03:30,28.444,Settlement
7/11/19 03:45,28.444,Settlement
7/11/19 04:00,28.444,Settlement
7/11/19 04:15,28.444,Settlement
7/11/19 04:30,28.468,Settlement
7/11/19 04:45,28.468,Settlement
7/11/19 05:00,28.468,Settlement
7/11/19 05:15,28.468,Settlement
7/11/19 05:30,28.468,Settlement
7/11/19 05:45,28.468,Settlement
7/11/19 06:00,28.468,Settlement
7/11/19 06:15,28.468,Settlement
7/11/19 06:30,28.468,Settlement
7/11/19 06:45,28.468,Settlement
7/11/19 07:00,28.468,Settlement
7/11/19 07:15,28.468,Settlement
7/11/19 07:30,28.468,Settlement
7/11/19 07:45,28.468,Settlement
7/11/19 08:00,28.468,Settlement
7/11/19 08:15,28.468,Settlement
7/11/19 08:30,28.444,Settlement
7/11/19 08:45,28.444,Settlement
7/11/19 09:00,28.419,Settlement
7/11/19 09:15,28.394,Settlement
7/11/19 09:30,28.394,Settlement
7/11/19 09:45,28.369,Settlement
7/11/19 10:00,28.369,Settlement
7/11/19 10:15,28.369,Settlement
7/11/19 10:30,28.394,Settlement
7/11/19 10:45,28.394,Settlement
7/11/19 11:00,28.419,Settlement
7/11/19 11:15,28.468,Settlement
7/11/19 11:30,28.518,Settlement
7/11/19 11:45,28.568,Settlement
7/11/19 12:00,28.617,Settlement
7/11/19 12:15,28.642,Settlement
7/11/19 12:30,28.667,Settlement
7/11/19 12:45,28.692,Settlement
7/11/19 13:00,28.717,Settlement
7/11/19 13:15,28.766,Settlement
7/11/19 13:30,28.816,Settlement
7/11/19 13:45,28.841,Settlement
7/11/19 14:00,28.866,Settlement
7/11/19 14:15,28.866,Settlement
7/11/19 14:30,28.866,Settlement
7/11/19 14:45,28.866,Settlement
7/11/19 15:00,28.841,Settlement
7/11/19 15:15,28.841,Settlement
7/11/19 15:30,28.816,Settlement
7/11/19 15:45,28.816,Settlement
7/11/19 16:00,28.816,Settlement
7/11/19 16:15,28.816,Settlement
7/11/19 16:30,28.816,Settlement
7/11/19 16:45,28.841,Settlement
7/11/19 17:00,28.866,Settlement
7/11/19 17:15,28.891,Settlement
7/11/19 17:30,28.916,Settlement
7/11/19 17:45,28.916,Settlement
7/11/19 18:00,28.916,Settlement
7/11/19 18:15,28.916,Settlement
7/11/19 18:30,28.891,Settlement
7/11/19 18:45,28.891,Settlement
7/11/19 19:00,28.866,Settlement
7/11/19 19:15,28.816,Settlement
7/11/19 19:30,28.791,Settlement
7/11/19 19:45,28.766,Settlement
7/11/19 20:00,28.742,Settlement
7/11/19 20:15,28.717,Settlement
7/11/19 20:30,28.667,Settlement
7/11/19 20:45,28.642,Settlement
7/11/19 21:00,28.617,Settlement
7/11/19 21:15,28.568,Settlement
7/11/19 21:30,28.543,Settlement
7/11/19 21:45,28.543,Settlement
7/11/19 22:00,28.518,Settlement
7/11/19 22:15,28.518,Settlement
7/11/19 22:30,28.518,Settlement
7/11/19 22:45,28.493,Settlement
7/11/19 23:00,28.493,Settlement
7/11/19 23:15,28.468,Settlement
7/11/19 23:30,28.468,Settlement
7/11/19 23:45,28.468,Settlement
7/12/19 00:00,28.493,Settlement
7/12/19 00:15,28.493,Settlement
7/12/19 00:30,28.493,Settlement
7/12/19 00:45,28.493,Settlement
7/12/19 01:00,28.493,Settlement
7/12/19 01:15,28.493,Settlement
7/12/19 01:30,28.493,Settlement
7/12/19 01:45,28.518,Settlement
7/12/19 02:00,28.493,Settlement
7/12/19 02:15,28.493,Settlement
7/12/19 02:30,28.493,Settlement
7/12/19 02:45,28.493,Settlement
7/12/19 03:00,28.468,Settlement
7/12/19 03:15,28.444,Settlement
7/12/19 03:30,28.419,Settlement
7/12/19 03:45,28.394,Settlement
7/12/19 04:00,28.369,Settlement
7/12/19 04:15,28.32,Settlement
7/12/19 04:30,28.295,Settlement
7/12/19 04:45,28.27,Settlement
7/12/19 05:00,28.245,Settlement
7/12/19 05:15,28.245,Settlement
7/12/19 05:30,28.245,Settlement
7/12/19 05:45,28.245,Settlement
7/12/19 06:00,28.27,Settlement
7/12/19 06:15,28.27,Settlement
7/12/19 06:30,28.245,Settlement
7/12/19 06:45,28.245,Settlement
7/12/19 07:00,28.245,Settlement
7/12/19 07:15,28.245,Settlement
7/12/19 07:30,28.245,Settlement
7/12/19 07:45,28.245,Settlement
7/12/19 08:00,28.245,Settlement
7/12/19 08:15,28.27,Settlement
7/12/19 08:30,28.27,Settlement
7/12/19 08:45,28.27,Settlement
7/12/19 09:00,28.27,Settlement
7/12/19 09:15,28.295,Settlement
7/12/19 09:30,28.32,Settlement
7/12/19 09:45,28.32,Settlement
7/12/19 10:00,28.345,Settlement
7/12/19 10:15,28.345,Settlement
7/12/19 10:30,28.369,Settlement
7/12/19 10:45,28.419,Settlement
7/12/19 11:00,28.419,Settlement
7/12/19 11:15,28.444,Settlement
7/12/19 11:30,28.444,Settlement
7/12/19 11:45,28.468,Settlement
7/12/19 12:00,28.493,Settlement
7/12/19 12:15,28.543,Settlement
7/12/19 12:30,28.568,Settlement
7/12/19 12:45,28.568,Settlement
7/12/19 13:00,28.593,Settlement
7/12/19 13:15,28.617,Settlement
7/12/19 13:30,28.617,Settlement
7/12/19 13:45,28.642,Settlement
7/12/19 14:00,28.667,Settlement
7/12/19 14:15,28.667,Settlement
7/12/19 14:30,28.692,Settlement
7/12/19 14:45,28.717,Settlement
7/12/19 15:00,28.742,Settlement
7/12/19 15:15,28.766,Settlement
7/12/19 15:30,28.791,Settlement
7/12/19 15:45,28.816,Settlement
7/12/19 16:00,28.841,Settlement
7/12/19 16:15,28.866,Settlement
7/12/19 16:30,28.866,Settlement
7/12/19 16:45,28.891,Settlement
7/12/19 17:00,28.891,Settlement
7/12/19 17:15,28.891,Settlement
7/12/19 17:30,28.866,Settlement
7/12/19 17:45,28.866,Settlement
7/12/19 18:00,28.841,Settlement
7/12/19 18:15,28.841,Settlement
7/12/19 18:30,28.816,Settlement
7/12/19 18:45,28.816,Settlement
7/12/19 19:00,28.766,Settlement
7/12/19 19:15,28.742,Settlement
7/12/19 19:30,28.692,Settlement
7/12/19 19:45,28.667,Settlement
7/12/19 20:00,28.642,Settlement
7/12/19 20:15,28.617,Settlement
7/12/19 20:30,28.593,Settlement
7/12/19 20:45,28.568,Settlement
7/12/19 21:00,28.543,Settlement
7/12/19 21:15,28.518,Settlement
7/12/19 21:30,28.493,Settlement
7/12/19 21:45,28.493,Settlement
7/12/19 22:00,28.468,Settlement
7/12/19 22:15,28.468,Settlement
7/12/19 22:30,28.468,Settlement
7/12/19 22:45,28.468,Settlement
7/12/19 23:00,28.468,Settlement
7/12/19 23:15,28.468,Settlement
7/12/19 23:30,28.444,Settlement
7/12/19 23:45,28.444,Settlement
7/13/19 00:00,28.419,Settlement
7/13/19 00:15,28.419,Settlement
7/13/19 00:30,28.419,Settlement
7/13/19 00:45,28.394,Settlement
7/13/19 01:00,28.394,Settlement
7/13/19 01:15,28.394,Settlement
7/13/19 01:30,28.394,Settlement
7/13/19 01:45,28.369,Settlement
7/13/19 02:00,28.369,Settlement
7/13/19 02:15,28.369,Settlement
7/13/19 02:30,28.369,Settlement
7/13/19 02:45,28.369,Settlement
7/13/19 03:00,28.369,Settlement
7/13/19 03:15,28.345,Settlement
7/13/19 03:30,28.32,Settlement
7/13/19 03:45,28.295,Settlement
7/13/19 04:00,28.295,Settlement
7/13/19 04:15,28.27,Settlement
7/13/19 04:30,28.245,Settlement
7/13/19 04:45,28.245,Settlement
7/13/19 05:00,28.221,Settlement
7/13/19 05:15,28.196,Settlement
7/13/19 05:30,28.196,Settlement
7/13/19 05:45,28.171,Settlement
7/13/19 06:00,28.171,Settlement
7/13/19 06:15,28.171,Settlement
7/13/19 06:30,28.147,Settlement
7/13/19 06:45,28.147,Settlement
7/13/19 07:00,28.097,Settlement
7/13/19 07:15,28.097,Settlement
7/13/19 07:30,28.097,Settlement
7/13/19 07:45,28.097,Settlement
7/13/19 08:00,28.097,Settlement
7/13/19 08:15,28.122,Settlement
7/13/19 08:30,28.122,Settlement
7/13/19 08:45,28.147,Settlement
7/13/19 09:00,28.171,Settlement
7/13/19 09:15,28.171,Settlement
7/13/19 09:30,28.196,Settlement
7/13/19 09:45,28.221,Settlement
7/13/19 10:00,28.245,Settlement
7/13/19 10:15,28.27,Settlement
7/13/19 10:30,28.32,Settlement
7/13/19 10:45,28.345,Settlement
7/13/19 11:00,28.369,Settlement
7/13/19 11:15,28.394,Settlement
7/13/19 11:30,28.419,Settlement
7/13/19 11:45,28.444,Settlement
7/13/19 12:00,28.444,Settlement
7/13/19 12:15,28.468,Settlement
7/13/19 12:30,28.493,Settlement
7/13/19 12:45,28.518,Settlement
7/13/19 13:00,28.518,Settlement
7/13/19 13:15,28.568,Settlement
7/13/19 13:30,28.593,Settlement
7/13/19 13:45,28.667,Settlement
7/13/19 14:00,28.717,Settlement
7/13/19 14:15,28.766,Settlement
7/13/19 14:30,28.791,Settlement
7/13/19 14:45,28.816,Settlement
7/13/19 15:00,28.866,Settlement
7/13/19 15:15,28.866,Settlement
7/13/19 15:30,28.866,Settlement
7/13/19 15:45,28.841,Settlement
7/13/19 16:00,28.816,Settlement
7/13/19 16:15,28.816,Settlement
7/13/19 16:30,28.791,Settlement
7/13/19 16:45,28.766,Settlement
7/13/19 17:00,28.766,Settlement
7/13/19 17:15,28.742,Settlement
7/13/19 17:30,28.766,Settlement
7/13/19 17:45,28.766,Settlement
7/13/19 18:00,28.742,Settlement
7/13/19 18:15,28.717,Settlement
7/13/19 18:30,28.717,Settlement
7/13/19 18:45,28.692,Settlement
7/13/19 19:00,28.667,Settlement
7/13/19 19:15,28.667,Settlement
7/13/19 19:30,28.667,Settlement
7/13/19 19:45,28.642,Settlement
7/13/19 20:00,28.617,Settlement
7/13/19 20:15,28.593,Settlement
7/13/19 20:30,28.593,Settlement
7/13/19 20:45,28.568,Settlement
7/13/19 21:00,28.568,Settlement
7/13/19 21:15,28.568,Settlement
7/13/19 21:30,28.568,Settlement
7/13/19 21:45,28.543,Settlement
7/13/19 22:00,28.543,Settlement
7/13/19 22:15,28.518,Settlement
7/13/19 22:30,28.518,Settlement
7/13/19 22:45,28.493,Settlement
7/13/19 23:00,28.468,Settlement
7/13/19 23:15,28.468,Settlement
7/13/19 23:30,28.444,Settlement
7/13/19 23:45,28.444,Settlement
7/14/19 00:00,28.419,Settlement
7/14/19 00:15,28.419,Settlement
7/14/19 00:30,28.419,Settlement
7/14/19 00:45,28.394,Settlement
7/14/19 01:00,28.369,Settlement
7/14/19 01:15,28.369,Settlement
7/14/19 01:30,28.345,Settlement
7/14/19 01:45,28.345,Settlement
7/14/19 02:00,28.345,Settlement
7/14/19 02:15,28.32,Settlement
7/14/19 02:30,28.32,Settlement
7/14/19 02:45,28.295,Settlement
7/14/19 03:00,28.27,Settlement
7/14/19 03:15,28.245,Settlement
7/14/19 03:30,28.221,Settlement
7/14/19 03:45,28.221,Settlement
7/14/19 04:00,28.221,Settlement
7/14/19 04:15,28.221,Settlement
7/14/19 04:30,28.221,Settlement
7/14/19 04:45,28.196,Settlement
7/14/19 05:00,28.196,Settlement
7/14/19 05:15,28.196,Settlement
7/14/19 05:30,28.196,Settlement
7/14/19 05:45,28.196,Settlement
7/14/19 06:00,28.171,Settlement
7/14/19 06:15,28.171,Settlement
7/14/19 06:30,28.171,Settlement
7/14/19 06:45,28.171,Settlement
7/14/19 07:00,28.171,Settlement
7/14/19 07:15,28.171,Settlement
7/14/19 07:30,28.171,Settlement
7/14/19 07:45,28.147,Settlement
7/14/19 08:00,28.147,Settlement
7/14/19 08:15,28.147,Settlement
7/14/19 08:30,28.147,Settlement
7/14/19 08:45,28.147,Settlement
7/14/19 09:00,28.147,Settlement
7/14/19 09:15,28.171,Settlement
7/14/19 09:30,28.171,Settlement
7/14/19 09:45,28.171,Settlement
7/14/19 10:00,28.196,Settlement
7/14/19 10:15,28.221,Settlement
7/14/19 10:30,28.245,Settlement
7/14/19 10:45,28.27,Settlement
7/14/19 11:00,28.295,Settlement
7/14/19 11:15,28.345,Settlement
7/14/19 11:30,28.369,Settlement
7/14/19 11:45,28.394,Settlement
7/14/19 12:00,28.419,Settlement
7/14/19 12:15,28.468,Settlement
7/14/19 12:30,28.468,Settlement
7/14/19 12:45,28.493,Settlement
7/14/19 13:00,28.518,Settlement
7/14/19 13:15,28.568,Settlement
7/14/19 13:30,28.593,Settlement
7/14/19 13:45,28.617,Settlement
7/14/19 14:00,28.642,Settlement
7/14/19 14:15,28.667,Settlement
7/14/19 14:30,28.692,Settlement
7/14/19 14:45,28.692,Settlement
7/14/19 15:00,28.692,Settlement
7/14/19 15:15,28.692,Settlement
7/14/19 15:30,28.692,Settlement
7/14/19 15:45,28.692,Settlement
7/14/19 16:00,28.692,Settlement
7/14/19 16:15,28.717,Settlement
7/14/19 16:30,28.742,Settlement
7/14/19 16:45,28.742,Settlement
7/14/19 17:00,28.742,Settlement
7/14/19 17:15,28.717,Settlement
7/14/19 17:30,28.717,Settlement
7/14/19 17:45,28.692,Settlement
7/14/19 18:00,28.692,Settlement
7/14/19 18:15,28.667,Settlement
7/14/19 18:30,28.667,Settlement
7/14/19 18:45,28.667,Settlement
7/14/19 19:00,28.642,Settlement
7/14/19 19:15,28.617,Settlement
7/14/19 19:30,28.617,Settlement
7/14/19 19:45,28.593,Settlement
7/14/19 20:00,28.568,Settlement
7/14/19 20:15,28.543,Settlement
7/14/19 20:30,28.518,Settlement
7/14/19 20:45,28.468,Settlement
7/14/19 21:00,28.444,Settlement
7/14/19 21:15,28.419,Settlement
7/14/19 21:30,28.419,Settlement
7/14/19 21:45,28.394,Settlement
7/14/19 22:00,28.369,Settlement
7/14/19 22:15,28.345,Settlement
7/14/19 22:30,28.32,Settlement
7/14/19 22:45,28.295,Settlement
7/14/19 23:00,28.295,Settlement
7/14/19 23:15,28.27,Settlement
7/14/19 23:30,28.245,Settlement
7/14/19 23:45,28.221,Settlement
7/15/19 00:00,28.221,Settlement
7/15/19 00:15,28.221,Settlement
7/15/19 00:30,28.221,Settlement
7/15/19 00:45,28.221,Settlement
7/15/19 01:00,28.245,Settlement
7/15/19 01:15,28.245,Settlement
7/15/19 01:30,28.221,Settlement
7/15/19 01:45,28.221,Settlement
7/15/19 02:00,28.221,Settlement
7/15/19 02:15,28.221,Settlement
7/15/19 02:30,28.221,Settlement
7/15/19 02:45,28.221,Settlement
7/15/19 03:00,28.196,Settlement
7/15/19 03:15,28.196,Settlement
7/15/19 03:30,28.171,Settlement
7/15/19 03:45,28.171,Settlement
7/15/19 04:00,28.171,Settlement
7/15/19 04:15,28.147,Settlement
7/15/19 04:30,28.147,Settlement
7/15/19 04:45,28.147,Settlement
7/15/19 05:00,28.122,Settlement
7/15/19 05:15,28.122,Settlement
7/15/19 05:30,28.097,Settlement
7/15/19 05:45,28.097,Settlement
7/15/19 06:00,28.072,Settlement
7/15/19 06:15,28.072,Settlement
7/15/19 06:30,28.048,Settlement
7/15/19 06:45,28.023,Settlement
7/15/19 07:00,28.023,Settlement
7/15/19 07:15,27.974,Settlement
7/15/19 07:30,27.974,Settlement
7/15/19 07:45,27.949,Settlement
7/15/19 08:00,27.949,Settlement
7/15/19 08:15,27.924,Settlement
7/15/19 08:30,27.924,Settlement
7/15/19 08:45,27.899,Settlement
7/15/19 09:00,27.949,Settlement
7/15/19 09:15,28.023,Settlement
7/15/19 09:30,28.097,Settlement
7/15/19 09:45,28.147,Settlement
7/15/19 10:00,28.196,Settlement
7/15/19 10:15,28.221,Settlement
7/15/19 10:30,28.245,Settlement
7/15/19 10:45,28.27,Settlement
7/15/19 11:00,28.27,Settlement
7/15/19 11:15,28.295,Settlement
7/15/19 11:30,28.32,Settlement
7/15/19 11:45,28.345,Settlement
7/15/19 12:00,28.345,Settlement
7/15/19 12:15,28.345,Settlement
7/15/19 12:30,28.369,Settlement
7/15/19 12:45,28.394,Settlement
7/15/19 13:00,28.419,Settlement
7/15/19 13:15,28.419,Settlement
7/15/19 13:30,28.468,Settlement
7/15/19 13:45,28.493,Settlement
7/15/19 14:00,28.518,Settlement
7/15/19 14:15,28.568,Settlement
7/15/19 14:30,28.593,Settlement
7/15/19 14:45,28.667,Settlement
7/15/19 15:00,28.717,Settlement
7/15/19 15:15,28.742,Settlement
7/15/19 15:30,28.766,Settlement
7/15/19 15:45,28.791,Settlement
7/15/19 16:00,28.816,Settlement
7/15/19 16:15,28.816,Settlement
7/15/19 16:30,28.841,Settlement
7/15/19 16:45,28.841,Settlement
7/15/19 17:00,28.841,Settlement
7/15/19 17:15,28.841,Settlement
7/15/19 17:30,28.841,Settlement
7/15/19 17:45,28.816,Settlement
7/15/19 18:00,28.816,Settlement
7/15/19 18:15,28.816,Settlement
7/15/19 18:30,28.816,Settlement
7/15/19 18:45,28.791,Settlement
7/15/19 19:00,28.791,Settlement
7/15/19 19:15,28.766,Settlement
7/15/19 19:30,28.766,Settlement
7/15/19 19:45,28.742,Settlement
7/15/19 20:00,28.742,Settlement
7/15/19 20:15,28.717,Settlement
7/15/19 20:30,28.717,Settlement
7/15/19 20:45,28.717,Settlement
7/15/19 21:00,28.717,Settlement
7/15/19 21:15,28.692,Settlement
7/15/19 21:30,28.642,Settlement
7/15/19 21:45,28.617,Settlement
7/15/19 22:00,28.617,Settlement
7/15/19 22:15,28.593,Settlement
7/15/19 22:30,28.593,Settlement
7/15/19 22:45,28.593,Settlement
7/15/19 23:00,28.568,Settlement
7/15/19 23:15,28.568,Settlement
7/15/19 23:30,28.568,Settlement
7/15/19 23:45,28.568,Settlement
7/16/19 00:00,28.568,Settlement
7/16/19 00:15,28.543,Settlement
7/16/19 00:30,28.543,Settlement
7/16/19 00:45,28.543,Settlement
7/16/19 01:00,28.518,Settlement
7/16/19 01:15,28.518,Settlement
7/16/19 01:30,28.518,Settlement
7/16/19 01:45,28.493,Settlement
7/16/19 02:00,28.493,Settlement
7/16/19 02:15,28.468,Settlement
7/16/19 02:30,28.468,Settlement
7/16/19 02:45,28.444,Settlement
7/16/19 03:00,28.444,Settlement
7/16/19 03:15,28.444,Settlement
7/16/19 03:30,28.419,Settlement
7/16/19 03:45,28.419,Settlement
7/16/19 04:00,28.419,Settlement
7/16/19 04:15,28.394,Settlement
7/16/19 04:30,28.369,Settlement
7/16/19 04:45,28.345,Settlement
7/16/19 05:00,28.32,Settlement
7/16/19 05:15,28.27,Settlement
7/16/19 05:30,28.245,Settlement
7/16/19 05:45,28.221,Settlement
7/16/19 06:00,28.196,Settlement
7/16/19 06:15,28.171,Settlement
7/16/19 06:30,28.147,Settlement
7/16/19 06:45,28.122,Settlement
7/16/19 07:00,28.122,Settlement
7/16/19 07:15,28.097,Settlement
7/16/19 07:30,28.072,Settlement
7/16/19 07:45,28.072,Settlement
7/16/19 08:00,28.072,Settlement
7/16/19 08:15,28.072,Settlement
7/16/19 08:30,28.097,Settlement
7/16/19 08:45,28.122,Settlement
7/16/19 09:00,28.171,Settlement
7/16/19 09:15,28.196,Settlement
7/16/19 09:30,28.221,Settlement
7/16/19 09:45,28.245,Settlement
7/16/19 10:00,28.27,Settlement
7/16/19 10:15,28.27,Settlement
7/16/19 10:30,28.295,Settlement
7/16/19 10:45,28.32,Settlement
7/16/19 11:00,28.345,Settlement
7/16/19 11:15,28.369,Settlement
7/16/19 11:30,28.369,Settlement
7/16/19 11:45,28.394,Settlement
7/16/19 12:00,28.419,Settlement
7/16/19 12:15,28.444,Settlement
7/16/19 12:30,28.493,Settlement
7/16/19 12:45,28.518,Settlement
7/16/19 13:00,28.568,Settlement
7/16/19 13:15,28.593,Settlement
7/16/19 13:30,28.617,Settlement
7/16/19 13:45,28.667,Settlement
7/16/19 14:00,28.692,Settlement
7/16/19 14:15,28.717,Settlement
7/16/19 14:30,28.766,Settlement
7/16/19 14:45,28.816,Settlement
7/16/19 15:00,28.841,Settlement
7/16/19 15:15,28.866,Settlement
7/16/19 15:30,28.916,Settlement
7/16/19 15:45,28.941,Settlement
7/16/19 16:00,28.99,Settlement
7/16/19 16:15,28.99,Settlement
7/16/19 16:30,28.99,Settlement
7/16/19 16:45,29.015,Settlement
7/16/19 17:00,28.99,Settlement
7/16/19 17:15,28.99,Settlement
7/16/19 17:30,28.965,Settlement
7/16/19 17:45,28.941,Settlement
7/16/19 18:00,28.916,Settlement
7/16/19 18:15,28.916,Settlement
7/16/19 18:30,28.891,Settlement
7/16/19 18:45,28.866,Settlement
7/16/19 19:00,28.841,Settlement
7/16/19 19:15,28.816,Settlement
7/16/19 19:30,28.816,Settlement
7/16/19 19:45,28.816,Settlement
7/16/19 20:00,28.791,Settlement
7/16/19 20:15,28.766,Settlement
7/16/19 20:30,28.766,Settlement
7/16/19 20:45,28.742,Settlement
7/16/19 21:00,28.742,Settlement
7/16/19 21:15,28.717,Settlement
7/16/19 21:30,28.717,Settlement
7/16/19 21:45,28.717,Settlement
7/16/19 22:00,28.692,Settlement
7/16/19 22:15,28.692,Settlement
7/16/19 22:30,28.667,Settlement
7/16/19 22:45,28.642,Settlement
7/16/19 23:00,28.617,Settlement
7/16/19 23:15,28.617,Settlement
7/16/19 23:30,28.593,Settlement
7/16/19 23:45,28.568,Settlement
7/17/19 00:00,28.568,Settlement
7/17/19 00:15,28.543,Settlement
7/17/19 00:30,28.543,Settlement
7/17/19 00:45,28.518,Settlement
7/17/19 01:00,28.518,Settlement
7/17/19 01:15,28.518,Settlement
7/17/19 01:30,28.493,Settlement
7/17/19 01:45,28.493,Settlement
7/17/19 02:00,28.468,Settlement
7/17/19 02:15,28.468,Settlement
7/17/19 02:30,28.468,Settlement
7/17/19 02:45,28.468,Settlement
7/17/19 03:00,28.468,Settlement
7/17/19 03:15,28.468,Settlement
7/17/19 03:30,28.444,Settlement
7/17/19 03:45,28.444,Settlement
7/17/19 04:00,28.419,Settlement
7/17/19 04:15,28.419,Settlement
7/17/19 04:30,28.394,Settlement
7/17/19 04:45,28.394,Settlement
7/17/19 05:00,28.369,Settlement
7/17/19 05:15,28.345,Settlement
7/17/19 05:30,28.345,Settlement
7/17/19 05:45,28.32,Settlement
7/17/19 06:00,28.32,Settlement
7/17/19 06:15,28.295,Settlement
7/17/19 06:30,28.27,Settlement
7/17/19 06:45,28.245,Settlement
7/17/19 07:00,28.221,Settlement
7/17/19 07:15,28.196,Settlement
7/17/19 07:30,28.196,Settlement
7/17/19 07:45,28.196,Settlement
7/17/19 08:00,28.196,Settlement
7/17/19 08:15,28.196,Settlement
7/17/19 08:30,28.171,Settlement
7/17/19 08:45,28.147,Settlement
7/17/19 09:00,28.122,Settlement
7/17/19 09:15,28.097,Settlement
7/17/19 09:30,28.097,Settlement
7/17/19 09:45,28.072,Settlement
7/17/19 10:00,28.048,Settlement
7/17/19 10:15,28.048,Settlement
7/17/19 10:30,27.974,Settlement
7/17/19 10:45,28.072,Settlement
7/17/19 11:00,28.171,Settlement
7/17/19 11:15,28.245,Settlement
7/17/19 11:30,28.27,Settlement
7/17/19 11:45,28.32,Settlement
7/17/19 12:00,28.345,Settlement
7/17/19 12:15,28.345,Settlement
7/17/19 12:30,28.345,Settlement
7/17/19 12:45,28.369,Settlement
7/17/19 13:00,28.369,Settlement
7/17/19 13:15,28.369,Settlement
7/17/19 13:30,28.394,Settlement
7/17/19 13:45,28.394,Settlement
7/17/19 14:00,28.419,Settlement
7/17/19 14:15,28.444,Settlement
7/17/19 14:30,28.444,Settlement
7/17/19 14:45,28.444,Settlement
7/17/19 15:00,28.468,Settlement
7/17/19 15:15,28.493,Settlement
7/17/19 15:30,28.518,Settlement
7/17/19 15:45,28.543,Settlement
7/17/19 16:00,28.568,Settlement
7/17/19 16:15,28.518,Settlement
7/17/19 16:30,28.518,Settlement
7/17/19 16:45,28.493,Settlement
7/17/19 17:00,28.468,Settlement
7/17/19 17:15,28.444,Settlement
7/17/19 17:30,28.419,Settlement
7/17/19 17:45,28.394,Settlement
7/17/19 18:00,28.369,Settlement
7/17/19 18:15,28.345,Settlement
7/17/19 18:30,28.295,Settlement
7/17/19 18:45,28.27,Settlement
7/17/19 19:00,28.221,Settlement
7/17/19 19:15,28.196,Settlement
7/17/19 19:30,28.171,Settlement
7/17/19 19:45,28.147,Settlement
7/17/19 20:00,28.122,Settlement
7/17/19 20:15,28.097,Settlement
7/17/19 20:30,28.072,Settlement
7/17/19 20:45,28.048,Settlement
7/17/19 21:00,28.023,Settlement
7/17/19 21:15,27.998,Settlement
7/17/19 21:30,27.998,Settlement
7/17/19 21:45,27.974,Settlement
7/17/19 22:00,27.974,Settlement
7/17/19 22:15,27.974,Settlement
7/17/19 22:30,27.974,Settlement
7/17/19 22:45,27.949,Settlement
7/17/19 23:00,27.949,Settlement
7/17/19 23:15,27.949,Settlement
7/17/19 23:30,27.924,Settlement
7/17/19 23:45,27.924,Settlement
7/18/19 00:00,27.924,Settlement
7/18/19 00:15,27.924,Settlement
7/18/19 00:30,27.924,Settlement
7/18/19 00:45,27.924,Settlement
7/18/19 01:00,27.924,Settlement
7/18/19 01:15,27.924,Settlement
7/18/19 01:30,27.924,Settlement
7/18/19 01:45,27.924,Settlement
7/18/19 02:00,27.924,Settlement
7/18/19 02:15,27.924,Settlement
7/18/19 02:30,27.924,Settlement
7/18/19 02:45,27.899,Settlement
